"Notes","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"1999","1999","< 1 year","1","Female","F",18,1852123,Unreliable,0.6,1.5,0.2,0.0%
,"1999","1999","< 1 year","1","Male","M",12,1943639,Unreliable,0.3,1.1,0.2,0.0%
,"1999","1999","1-4 years","1-4","Female","F",62,7493614,0.8,0.6,1.1,0.1,0.0%
,"1999","1999","1-4 years","1-4","Male","M",75,7846168,1.0,0.8,1.2,0.1,0.0%
,"1999","1999","5-14 years","5-14","Female","F",145,19908282,0.7,0.6,0.8,0.1,0.0%
,"1999","1999","5-14 years","5-14","Male","M",206,20911542,1.0,0.9,1.1,0.1,0.0%
,"1999","1999","15-24 years","15-24","Female","F",283,18860184,1.5,1.3,1.7,0.1,0.0%
,"1999","1999","15-24 years","15-24","Male","M",437,19815847,2.2,2.0,2.4,0.1,0.0%
,"1999","1999","25-34 years","25-34","Female","F",403,19945090,2.0,1.8,2.2,0.1,0.0%
,"1999","1999","25-34 years","25-34","Male","M",557,20233316,2.8,2.5,3.0,0.1,0.0%
,"1999","1999","35-44 years","35-44","Female","F",769,22669604,3.4,3.2,3.6,0.1,0.1%
,"1999","1999","35-44 years","35-44","Male","M",1144,22407073,5.1,4.8,5.4,0.2,0.1%
,"1999","1999","45-54 years","45-54","Female","F",1582,18632305,8.5,8.1,8.9,0.2,0.1%
,"1999","1999","45-54 years","45-54","Male","M",2368,17945514,13.2,12.7,13.7,0.3,0.2%
,"1999","1999","55-64 years","55-64","Female","F",3128,12378763,25.3,24.4,26.2,0.5,0.3%
,"1999","1999","55-64 years","55-64","Male","M",4426,11399263,38.8,37.7,40.0,0.6,0.4%
,"1999","1999","65-74 years","65-74","Female","F",6265,10125424,61.9,60.3,63.4,0.8,0.5%
,"1999","1999","65-74 years","65-74","Male","M",8067,8293485,97.3,95.1,99.4,1.1,0.7%
,"1999","1999","75-84 years","75-84","Female","F",8989,7411198,121.3,118.8,123.8,1.3,0.7%
,"1999","1999","75-84 years","75-84","Male","M",9100,4813716,189.0,185.2,192.9,2.0,0.7%
,"1999","1999","85+ years","85+","Female","F",4953,2960708,167.3,162.6,172.0,2.4,0.4%
,"1999","1999","85+ years","85+","Male","M",3329,1193310,279.0,269.5,288.4,4.8,0.3%
,"1999","1999","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"1999","1999","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2000","2000","< 1 year","1","Female","F",18,1856631,Unreliable,0.6,1.5,0.2,0.0%
,"2000","2000","< 1 year","1","Male","M",21,1949017,1.1,0.7,1.6,0.2,0.0%
,"2000","2000","1-4 years","1-4","Female","F",70,7508434,0.9,0.7,1.2,0.1,0.0%
,"2000","2000","1-4 years","1-4","Male","M",76,7861716,1.0,0.8,1.2,0.1,0.0%
,"2000","2000","5-14 years","5-14","Female","F",149,20034103,0.7,0.6,0.9,0.1,0.0%
,"2000","2000","5-14 years","5-14","Male","M",223,21043474,1.1,0.9,1.2,0.1,0.0%
,"2000","2000","15-24 years","15-24","Female","F",263,19105073,1.4,1.2,1.5,0.1,0.0%
,"2000","2000","15-24 years","15-24","Male","M",455,20078818,2.3,2.1,2.5,0.1,0.0%
,"2000","2000","25-34 years","25-34","Female","F",379,19771195,1.9,1.7,2.1,0.1,0.0%
,"2000","2000","25-34 years","25-34","Male","M",539,20120529,2.7,2.5,2.9,0.1,0.0%
,"2000","2000","35-44 years","35-44","Female","F",778,22700729,3.4,3.2,3.7,0.1,0.1%
,"2000","2000","35-44 years","35-44","Male","M",1075,22447798,4.8,4.5,5.1,0.1,0.1%
,"2000","2000","45-54 years","45-54","Female","F",1626,19180722,8.5,8.1,8.9,0.2,0.1%
,"2000","2000","45-54 years","45-54","Male","M",2399,18497230,13.0,12.5,13.5,0.3,0.2%
,"2000","2000","55-64 years","55-64","Female","F",3079,12629328,24.4,23.5,25.2,0.4,0.2%
,"2000","2000","55-64 years","55-64","Male","M",4205,11645356,36.1,35.0,37.2,0.6,0.3%
,"2000","2000","65-74 years","65-74","Female","F",6003,10087712,59.5,58.0,61.0,0.8,0.5%
,"2000","2000","65-74 years","65-74","Male","M",8038,8303274,96.8,94.7,98.9,1.1,0.6%
,"2000","2000","75-84 years","75-84","Female","F",9049,7481827,120.9,118.5,123.4,1.3,0.7%
,"2000","2000","75-84 years","75-84","Male","M",9399,4879353,192.6,188.7,196.5,2.0,0.8%
,"2000","2000","85+ years","85+","Female","F",5216,3012589,173.1,168.4,177.8,2.4,0.4%
,"2000","2000","85+ years","85+","Male","M",3458,1226998,281.8,272.4,291.2,4.8,0.3%
,"2000","2000","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2000","2000","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2001","2001","< 1 year","1","Female","F",15,1962905,Unreliable,0.4,1.3,0.2,0.0%
,"2001","2001","< 1 year","1","Male","M",12,2049753,Unreliable,0.3,1.0,0.2,0.0%
,"2001","2001","1-4 years","1-4","Female","F",75,7468536,1.0,0.8,1.3,0.1,0.0%
,"2001","2001","1-4 years","1-4","Male","M",82,7817023,1.0,0.8,1.3,0.1,0.0%
,"2001","2001","5-14 years","5-14","Female","F",150,20075767,0.7,0.6,0.9,0.1,0.0%
,"2001","2001","5-14 years","5-14","Male","M",217,21076273,1.0,0.9,1.2,0.1,0.0%
,"2001","2001","15-24 years","15-24","Female","F",279,19585847,1.4,1.3,1.6,0.1,0.0%
,"2001","2001","15-24 years","15-24","Male","M",426,20627723,2.1,1.9,2.3,0.1,0.0%
,"2001","2001","25-34 years","25-34","Female","F",414,19567043,2.1,1.9,2.3,0.1,0.0%
,"2001","2001","25-34 years","25-34","Male","M",574,19904479,2.9,2.6,3.1,0.1,0.0%
,"2001","2001","35-44 years","35-44","Female","F",724,22642429,3.2,3.0,3.4,0.1,0.1%
,"2001","2001","35-44 years","35-44","Male","M",1133,22409323,5.1,4.8,5.4,0.2,0.1%
,"2001","2001","45-54 years","45-54","Female","F",1622,20047081,8.1,7.7,8.5,0.2,0.1%
,"2001","2001","45-54 years","45-54","Male","M",2442,19339187,12.6,12.1,13.1,0.3,0.2%
,"2001","2001","55-64 years","55-64","Female","F",3043,13043566,23.3,22.5,24.2,0.4,0.2%
,"2001","2001","55-64 years","55-64","Male","M",4412,12061729,36.6,35.5,37.7,0.6,0.4%
,"2001","2001","65-74 years","65-74","Female","F",5800,10043126,57.8,56.3,59.2,0.8,0.5%
,"2001","2001","65-74 years","65-74","Male","M",7859,8341053,94.2,92.1,96.3,1.1,0.6%
,"2001","2001","75-84 years","75-84","Female","F",8930,7589733,117.7,115.2,120.1,1.2,0.7%
,"2001","2001","75-84 years","75-84","Male","M",9327,5003885,186.4,182.6,190.2,1.9,0.8%
,"2001","2001","85+ years","85+","Female","F",5229,3051430,171.4,166.7,176.0,2.4,0.4%
,"2001","2001","85+ years","85+","Male","M",3576,1261064,283.6,274.3,292.9,4.7,0.3%
,"2001","2001","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2001","2001","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2002","2002","< 1 year","1","Female","F",13,1932939,Unreliable,0.4,1.2,0.2,0.0%
,"2002","2002","< 1 year","1","Male","M",15,2018522,Unreliable,0.4,1.2,0.2,0.0%
,"2002","2002","1-4 years","1-4","Female","F",56,7564711,0.7,0.6,1.0,0.1,0.0%
,"2002","2002","1-4 years","1-4","Male","M",63,7913020,0.8,0.6,1.0,0.1,0.0%
,"2002","2002","5-14 years","5-14","Female","F",162,20071157,0.8,0.7,0.9,0.1,0.0%
,"2002","2002","5-14 years","5-14","Male","M",217,21062681,1.0,0.9,1.2,0.1,0.0%
,"2002","2002","15-24 years","15-24","Female","F",286,19898124,1.4,1.3,1.6,0.1,0.0%
,"2002","2002","15-24 years","15-24","Male","M",417,20956011,2.0,1.8,2.2,0.1,0.0%
,"2002","2002","25-34 years","25-34","Female","F",371,19518779,1.9,1.7,2.1,0.1,0.0%
,"2002","2002","25-34 years","25-34","Male","M",545,19830867,2.7,2.5,3.0,0.1,0.0%
,"2002","2002","35-44 years","35-44","Female","F",713,22439455,3.2,2.9,3.4,0.1,0.1%
,"2002","2002","35-44 years","35-44","Male","M",1038,22201194,4.7,4.4,5.0,0.1,0.1%
,"2002","2002","45-54 years","45-54","Female","F",1619,20357603,8.0,7.6,8.3,0.2,0.1%
,"2002","2002","45-54 years","45-54","Male","M",2341,19634591,11.9,11.4,12.4,0.2,0.2%
,"2002","2002","55-64 years","55-64","Female","F",3030,13853658,21.9,21.1,22.7,0.4,0.2%
,"2002","2002","55-64 years","55-64","Male","M",4470,12849674,34.8,33.8,35.8,0.5,0.4%
,"2002","2002","65-74 years","65-74","Female","F",5605,10016658,56.0,54.5,57.4,0.7,0.5%
,"2002","2002","65-74 years","65-74","Male","M",7903,8371877,94.4,92.3,96.5,1.1,0.6%
,"2002","2002","75-84 years","75-84","Female","F",8736,7664104,114.0,111.6,116.4,1.2,0.7%
,"2002","2002","75-84 years","75-84","Male","M",9553,5100760,187.3,183.5,191.0,1.9,0.8%
,"2002","2002","85+ years","85+","Female","F",5332,3077446,173.3,168.6,177.9,2.4,0.4%
,"2002","2002","85+ years","85+","Male","M",3740,1291362,289.6,280.3,298.9,4.7,0.3%
,"2002","2002","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2002","2002","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2003","2003","< 1 year","1","Female","F",21,1942634,1.1,0.7,1.7,0.2,0.0%
,"2003","2003","< 1 year","1","Male","M",10,2033237,Unreliable,0.2,0.9,0.2,0.0%
,"2003","2003","1-4 years","1-4","Female","F",58,7636693,0.8,0.6,1.0,0.1,0.0%
,"2003","2003","1-4 years","1-4","Male","M",80,7979882,1.0,0.8,1.2,0.1,0.0%
,"2003","2003","5-14 years","5-14","Female","F",169,20026122,0.8,0.7,1.0,0.1,0.0%
,"2003","2003","5-14 years","5-14","Male","M",225,21010082,1.1,0.9,1.2,0.1,0.0%
,"2003","2003","15-24 years","15-24","Female","F",231,20180290,1.1,1.0,1.3,0.1,0.0%
,"2003","2003","15-24 years","15-24","Male","M",375,21208564,1.8,1.6,1.9,0.1,0.0%
,"2003","2003","25-34 years","25-34","Female","F",330,19500922,1.7,1.5,1.9,0.1,0.0%
,"2003","2003","25-34 years","25-34","Male","M",535,19742873,2.7,2.5,2.9,0.1,0.0%
,"2003","2003","35-44 years","35-44","Female","F",685,22206703,3.1,2.9,3.3,0.1,0.1%
,"2003","2003","35-44 years","35-44","Male","M",1043,21947503,4.8,4.5,5.0,0.1,0.1%
,"2003","2003","45-54 years","45-54","Female","F",1491,20776919,7.2,6.8,7.5,0.2,0.1%
,"2003","2003","45-54 years","45-54","Male","M",2294,20043035,11.4,11.0,11.9,0.2,0.2%
,"2003","2003","55-64 years","55-64","Female","F",2914,14519419,20.1,19.3,20.8,0.4,0.2%
,"2003","2003","55-64 years","55-64","Male","M",4557,13489526,33.8,32.8,34.8,0.5,0.4%
,"2003","2003","65-74 years","65-74","Female","F",5335,10048202,53.1,51.7,54.5,0.7,0.4%
,"2003","2003","65-74 years","65-74","Male","M",7550,8452713,89.3,87.3,91.3,1.0,0.6%
,"2003","2003","75-84 years","75-84","Female","F",8918,7713157,115.6,113.2,118.0,1.2,0.7%
,"2003","2003","75-84 years","75-84","Male","M",9524,5183281,183.7,180.1,187.4,1.9,0.8%
,"2003","2003","85+ years","85+","Female","F",5451,3127975,174.3,169.6,178.9,2.4,0.4%
,"2003","2003","85+ years","85+","Male","M",3883,1338201,290.2,281.0,299.3,4.7,0.3%
,"2003","2003","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2003","2003","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2004","2004","< 1 year","1","Female","F",15,1962216,Unreliable,0.4,1.3,0.2,0.0%
,"2004","2004","< 1 year","1","Male","M",10,2052042,Unreliable,0.2,0.9,0.2,0.0%
,"2004","2004","1-4 years","1-4","Female","F",50,7713175,0.6,0.5,0.9,0.1,0.0%
,"2004","2004","1-4 years","1-4","Male","M",72,8058452,0.9,0.7,1.1,0.1,0.0%
,"2004","2004","5-14 years","5-14","Female","F",145,19946937,0.7,0.6,0.8,0.1,0.0%
,"2004","2004","5-14 years","5-14","Male","M",214,20918980,1.0,0.9,1.2,0.1,0.0%
,"2004","2004","15-24 years","15-24","Female","F",246,20433434,1.2,1.1,1.4,0.1,0.0%
,"2004","2004","15-24 years","15-24","Male","M",399,21514678,1.9,1.7,2.0,0.1,0.0%
,"2004","2004","25-34 years","25-34","Female","F",333,19520225,1.7,1.5,1.9,0.1,0.0%
,"2004","2004","25-34 years","25-34","Male","M",489,19746331,2.5,2.3,2.7,0.1,0.0%
,"2004","2004","35-44 years","35-44","Female","F",599,22015734,2.7,2.5,2.9,0.1,0.0%
,"2004","2004","35-44 years","35-44","Male","M",915,21784541,4.2,3.9,4.5,0.1,0.1%
,"2004","2004","45-54 years","45-54","Female","F",1488,21184129,7.0,6.7,7.4,0.2,0.1%
,"2004","2004","45-54 years","45-54","Male","M",2253,20445801,11.0,10.6,11.5,0.2,0.2%
,"2004","2004","55-64 years","55-64","Female","F",2994,15185747,19.7,19.0,20.4,0.4,0.2%
,"2004","2004","55-64 years","55-64","Male","M",4497,14119557,31.8,30.9,32.8,0.5,0.4%
,"2004","2004","65-74 years","65-74","Female","F",5220,10110363,51.6,50.2,53.0,0.7,0.4%
,"2004","2004","65-74 years","65-74","Male","M",7368,8557170,86.1,84.1,88.1,1.0,0.6%
,"2004","2004","75-84 years","75-84","Female","F",8670,7738742,112.0,109.7,114.4,1.2,0.7%
,"2004","2004","75-84 years","75-84","Male","M",9462,5251161,180.2,176.6,183.8,1.9,0.8%
,"2004","2004","85+ years","85+","Female","F",5363,3166584,169.4,164.8,173.9,2.3,0.4%
,"2004","2004","85+ years","85+","Male","M",3843,1379299,278.6,269.8,287.4,4.5,0.3%
,"2004","2004","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2004","2004","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2005","2005","< 1 year","1","Female","F",12,1956682,Unreliable,0.3,1.1,0.2,0.0%
,"2005","2005","< 1 year","1","Male","M",12,2047711,Unreliable,0.3,1.0,0.2,0.0%
,"2005","2005","1-4 years","1-4","Female","F",44,7785123,0.6,0.4,0.8,0.1,0.0%
,"2005","2005","1-4 years","1-4","Male","M",84,8127884,1.0,0.8,1.3,0.1,0.0%
,"2005","2005","5-14 years","5-14","Female","F",129,19822282,0.7,0.5,0.8,0.1,0.0%
,"2005","2005","5-14 years","5-14","Male","M",206,20779364,1.0,0.9,1.1,0.1,0.0%
,"2005","2005","15-24 years","15-24","Female","F",244,20657595,1.2,1.0,1.3,0.1,0.0%
,"2005","2005","15-24 years","15-24","Male","M",411,21788574,1.9,1.7,2.1,0.1,0.0%
,"2005","2005","25-34 years","25-34","Female","F",347,19547698,1.8,1.6,2.0,0.1,0.0%
,"2005","2005","25-34 years","25-34","Male","M",464,19710949,2.4,2.1,2.6,0.1,0.0%
,"2005","2005","35-44 years","35-44","Female","F",618,21865343,2.8,2.6,3.0,0.1,0.0%
,"2005","2005","35-44 years","35-44","Male","M",880,21640195,4.1,3.8,4.3,0.1,0.1%
,"2005","2005","45-54 years","45-54","Female","F",1512,21614529,7.0,6.6,7.3,0.2,0.1%
,"2005","2005","45-54 years","45-54","Male","M",2175,20881375,10.4,10.0,10.9,0.2,0.2%
,"2005","2005","55-64 years","55-64","Female","F",3080,15868410,19.4,18.7,20.1,0.3,0.2%
,"2005","2005","55-64 years","55-64","Male","M",4543,14773087,30.8,29.9,31.6,0.5,0.4%
,"2005","2005","65-74 years","65-74","Female","F",5102,10198569,50.0,48.7,51.4,0.7,0.4%
,"2005","2005","65-74 years","65-74","Male","M",7385,8683128,85.0,83.1,87.0,1.0,0.6%
,"2005","2005","75-84 years","75-84","Female","F",8447,7753835,108.9,106.6,111.3,1.2,0.7%
,"2005","2005","75-84 years","75-84","Male","M",9662,5320967,181.6,178.0,185.2,1.8,0.8%
,"2005","2005","85+ years","85+","Female","F",5462,3249455,168.1,163.6,172.5,2.3,0.4%
,"2005","2005","85+ years","85+","Male","M",4209,1443844,291.5,282.7,300.3,4.5,0.3%
,"2005","2005","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2005","2005","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2006","2006","< 1 year","1","Female","F",14,1975919,Unreliable,0.4,1.2,0.2,0.0%
,"2006","2006","< 1 year","1","Male","M",18,2065819,Unreliable,0.5,1.4,0.2,0.0%
,"2006","2006","1-4 years","1-4","Female","F",61,7775092,0.8,0.6,1.0,0.1,0.0%
,"2006","2006","1-4 years","1-4","Male","M",71,8122053,0.9,0.7,1.1,0.1,0.0%
,"2006","2006","5-14 years","5-14","Female","F",121,19817117,0.6,0.5,0.7,0.1,0.0%
,"2006","2006","5-14 years","5-14","Male","M",177,20760709,0.9,0.7,1.0,0.1,0.0%
,"2006","2006","15-24 years","15-24","Female","F",227,20836077,1.1,0.9,1.2,0.1,0.0%
,"2006","2006","15-24 years","15-24","Male","M",435,22007767,2.0,1.8,2.2,0.1,0.0%
,"2006","2006","25-34 years","25-34","Female","F",328,19626340,1.7,1.5,1.9,0.1,0.0%
,"2006","2006","25-34 years","25-34","Male","M",500,19768839,2.5,2.3,2.8,0.1,0.0%
,"2006","2006","35-44 years","35-44","Female","F",630,21727611,2.9,2.7,3.1,0.1,0.1%
,"2006","2006","35-44 years","35-44","Male","M",906,21516190,4.2,3.9,4.5,0.1,0.1%
,"2006","2006","45-54 years","45-54","Female","F",1462,22011575,6.6,6.3,7.0,0.2,0.1%
,"2006","2006","45-54 years","45-54","Male","M",2234,21274584,10.5,10.1,10.9,0.2,0.2%
