"Notes","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"1999","1999",17459,279040168,6.3,6.2,6.3,0.0,3.8%
,"2000","2000",17114,281421906,6.1,6.0,6.2,0.0,3.8%
,"2001","2001",17068,284968955,6.0,5.9,6.1,0.0,3.7%
,"2002","2002",17042,287625193,5.9,5.8,6.0,0.0,3.7%
,"2003","2003",17247,290107933,5.9,5.9,6.0,0.0,3.8%
,"2004","2004",17572,292805298,6.0,5.9,6.1,0.0,3.9%
,"2005","2005",18260,295516599,6.2,6.1,6.3,0.0,4.0%
,"2006","2006",18510,298379912,6.2,6.1,6.3,0.0,4.1%
,"2007","2007",18587,301231207,6.2,6.1,6.3,0.0,4.1%
,"2008","2008",19102,304093966,6.3,6.2,6.4,0.0,4.2%
,"2009","2009",19348,306771529,6.3,6.2,6.4,0.0,4.2%
,"2010","2010",19990,308745538,6.5,6.4,6.6,0.0,4.4%
,"2011","2011",20142,311591917,6.5,6.4,6.6,0.0,4.4%
,"2012","2012",20443,313914040,6.5,6.4,6.6,0.0,4.5%
,"2013","2013",20813,316128839,6.6,6.5,6.7,0.0,4.6%
,"2014","2014",22549,318857056,7.1,7.0,7.2,0.0,5.0%
,"2015","2015",23968,321418820,7.5,7.4,7.6,0.0,5.3%
,"2016","2016",24933,323127513,7.7,7.6,7.8,0.0,5.5%
,"2017","2017",25946,325719178,8.0,7.9,8.1,0.0,5.7%
,"2018","2018",26405,327167434,8.1,8.0,8.2,0.0,5.8%
,"2019","2019",26706,328239523,8.1,8.0,8.2,0.0,5.9%
,"2020","2020",26165,329484123,7.9,7.8,8.0,0.0,5.7%
"Total",,,455369,6746356647,6.7,6.7,6.8,0.0,100.0%
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: A40.0 (Septicaemia due to streptococcus, group A); A40.1 (Septicaemia due to streptococcus, group B); A40.2"
"(Septicaemia due to streptococcus, group D); A40.3 (Septicaemia due to Streptococcus pneumoniae); A40.8 (Other streptococcal"
