"Notes","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"1999","1999","< 1 year","1","Female","F",Suppressed,1852123,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"1999","1999","< 1 year","1","Male","M",Suppressed,1943639,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"1999","1999","1-4 years","1-4","Female","F",11,7493614,Unreliable,0.1,0.3,0.0,0.0%
,"1999","1999","1-4 years","1-4","Male","M",19,7846168,Unreliable,0.1,0.4,0.1,0.0%
,"1999","1999","5-14 years","5-14","Female","F",23,19908282,0.1,0.1,0.2,0.0,0.0%
,"1999","1999","5-14 years","5-14","Male","M",44,20911542,0.2,0.2,0.3,0.0,0.0%
,"1999","1999","15-24 years","15-24","Female","F",59,18860184,0.3,0.2,0.4,0.0,0.0%
,"1999","1999","15-24 years","15-24","Male","M",82,19815847,0.4,0.3,0.5,0.0,0.1%
,"1999","1999","25-34 years","25-34","Female","F",70,19945090,0.4,0.3,0.4,0.0,0.1%
,"1999","1999","25-34 years","25-34","Male","M",83,20233316,0.4,0.3,0.5,0.0,0.1%
,"1999","1999","35-44 years","35-44","Female","F",116,22669604,0.5,0.4,0.6,0.0,0.1%
,"1999","1999","35-44 years","35-44","Male","M",161,22407073,0.7,0.6,0.8,0.1,0.1%
,"1999","1999","45-54 years","45-54","Female","F",207,18632305,1.1,1.0,1.3,0.1,0.2%
,"1999","1999","45-54 years","45-54","Male","M",329,17945514,1.8,1.6,2.0,0.1,0.3%
,"1999","1999","55-64 years","55-64","Female","F",404,12378763,3.3,2.9,3.6,0.2,0.3%
,"1999","1999","55-64 years","55-64","Male","M",553,11399263,4.9,4.4,5.3,0.2,0.4%
,"1999","1999","65-74 years","65-74","Female","F",628,10125424,6.2,5.7,6.7,0.2,0.5%
,"1999","1999","65-74 years","65-74","Male","M",925,8293485,11.2,10.4,11.9,0.4,0.7%
,"1999","1999","75-84 years","75-84","Female","F",662,7411198,8.9,8.3,9.6,0.3,0.5%
,"1999","1999","75-84 years","75-84","Male","M",760,4813716,15.8,14.7,16.9,0.6,0.6%
,"1999","1999","85+ years","85+","Female","F",230,2960708,7.8,6.8,8.8,0.5,0.2%
,"1999","1999","85+ years","85+","Male","M",206,1193310,17.3,14.9,19.6,1.2,0.2%
,"1999","1999","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"1999","1999","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2000","2000","< 1 year","1","Female","F",Suppressed,1856631,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2000","2000","< 1 year","1","Male","M",Suppressed,1949017,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2000","2000","1-4 years","1-4","Female","F",15,7508434,Unreliable,0.1,0.3,0.1,0.0%
,"2000","2000","1-4 years","1-4","Male","M",12,7861716,Unreliable,0.1,0.3,0.0,0.0%
,"2000","2000","5-14 years","5-14","Female","F",35,20034103,0.2,0.1,0.2,0.0,0.0%
,"2000","2000","5-14 years","5-14","Male","M",29,21043474,0.1,0.1,0.2,0.0,0.0%
,"2000","2000","15-24 years","15-24","Female","F",56,19105073,0.3,0.2,0.4,0.0,0.0%
,"2000","2000","15-24 years","15-24","Male","M",72,20078818,0.4,0.3,0.5,0.0,0.1%
,"2000","2000","25-34 years","25-34","Female","F",66,19771195,0.3,0.3,0.4,0.0,0.1%
,"2000","2000","25-34 years","25-34","Male","M",79,20120529,0.4,0.3,0.5,0.0,0.1%
,"2000","2000","35-44 years","35-44","Female","F",117,22700729,0.5,0.4,0.6,0.0,0.1%
,"2000","2000","35-44 years","35-44","Male","M",150,22447798,0.7,0.6,0.8,0.1,0.1%
,"2000","2000","45-54 years","45-54","Female","F",224,19180722,1.2,1.0,1.3,0.1,0.2%
,"2000","2000","45-54 years","45-54","Male","M",342,18497230,1.8,1.7,2.0,0.1,0.3%
,"2000","2000","55-64 years","55-64","Female","F",380,12629328,3.0,2.7,3.3,0.2,0.3%
,"2000","2000","55-64 years","55-64","Male","M",585,11645356,5.0,4.6,5.4,0.2,0.5%
,"2000","2000","65-74 years","65-74","Female","F",578,10087712,5.7,5.3,6.2,0.2,0.5%
,"2000","2000","65-74 years","65-74","Male","M",883,8303274,10.6,9.9,11.3,0.4,0.7%
,"2000","2000","75-84 years","75-84","Female","F",682,7481827,9.1,8.4,9.8,0.3,0.5%
,"2000","2000","75-84 years","75-84","Male","M",808,4879353,16.6,15.4,17.7,0.6,0.6%
,"2000","2000","85+ years","85+","Female","F",261,3012589,8.7,7.6,9.7,0.5,0.2%
,"2000","2000","85+ years","85+","Male","M",194,1226998,15.8,13.6,18.0,1.1,0.2%
,"2000","2000","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2000","2000","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2001","2001","< 1 year","1","Female","F",Suppressed,1962905,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2001","2001","< 1 year","1","Male","M",Suppressed,2049753,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2001","2001","1-4 years","1-4","Female","F",16,7468536,Unreliable,0.1,0.3,0.1,0.0%
,"2001","2001","1-4 years","1-4","Male","M",Suppressed,7817023,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2001","2001","5-14 years","5-14","Female","F",31,20075767,0.2,0.1,0.2,0.0,0.0%
,"2001","2001","5-14 years","5-14","Male","M",42,21076273,0.2,0.1,0.3,0.0,0.0%
,"2001","2001","15-24 years","15-24","Female","F",43,19585847,0.2,0.2,0.3,0.0,0.0%
,"2001","2001","15-24 years","15-24","Male","M",68,20627723,0.3,0.3,0.4,0.0,0.1%
,"2001","2001","25-34 years","25-34","Female","F",59,19567043,0.3,0.2,0.4,0.0,0.0%
,"2001","2001","25-34 years","25-34","Male","M",106,19904479,0.5,0.4,0.6,0.1,0.1%
,"2001","2001","35-44 years","35-44","Female","F",115,22642429,0.5,0.4,0.6,0.0,0.1%
,"2001","2001","35-44 years","35-44","Male","M",173,22409323,0.8,0.7,0.9,0.1,0.1%
,"2001","2001","45-54 years","45-54","Female","F",223,20047081,1.1,1.0,1.3,0.1,0.2%
,"2001","2001","45-54 years","45-54","Male","M",367,19339187,1.9,1.7,2.1,0.1,0.3%
,"2001","2001","55-64 years","55-64","Female","F",400,13043566,3.1,2.8,3.4,0.2,0.3%
,"2001","2001","55-64 years","55-64","Male","M",572,12061729,4.7,4.4,5.1,0.2,0.5%
,"2001","2001","65-74 years","65-74","Female","F",591,10043126,5.9,5.4,6.4,0.2,0.5%
,"2001","2001","65-74 years","65-74","Male","M",881,8341053,10.6,9.9,11.3,0.4,0.7%
,"2001","2001","75-84 years","75-84","Female","F",644,7589733,8.5,7.8,9.1,0.3,0.5%
,"2001","2001","75-84 years","75-84","Male","M",785,5003885,15.7,14.6,16.8,0.6,0.6%
,"2001","2001","85+ years","85+","Female","F",240,3051430,7.9,6.9,8.9,0.5,0.2%
,"2001","2001","85+ years","85+","Male","M",204,1261064,16.2,14.0,18.4,1.1,0.2%
,"2001","2001","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2001","2001","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2002","2002","< 1 year","1","Female","F",Suppressed,1932939,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2002","2002","< 1 year","1","Male","M",Suppressed,2018522,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2002","2002","1-4 years","1-4","Female","F",Suppressed,7564711,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2002","2002","1-4 years","1-4","Male","M",16,7913020,Unreliable,0.1,0.3,0.1,0.0%
,"2002","2002","5-14 years","5-14","Female","F",33,20071157,0.2,0.1,0.2,0.0,0.0%
,"2002","2002","5-14 years","5-14","Male","M",35,21062681,0.2,0.1,0.2,0.0,0.0%
,"2002","2002","15-24 years","15-24","Female","F",50,19898124,0.3,0.2,0.3,0.0,0.0%
,"2002","2002","15-24 years","15-24","Male","M",76,20956011,0.4,0.3,0.5,0.0,0.1%
,"2002","2002","25-34 years","25-34","Female","F",65,19518779,0.3,0.3,0.4,0.0,0.1%
,"2002","2002","25-34 years","25-34","Male","M",92,19830867,0.5,0.4,0.6,0.0,0.1%
,"2002","2002","35-44 years","35-44","Female","F",118,22439455,0.5,0.4,0.6,0.0,0.1%
,"2002","2002","35-44 years","35-44","Male","M",136,22201194,0.6,0.5,0.7,0.1,0.1%
,"2002","2002","45-54 years","45-54","Female","F",243,20357603,1.2,1.0,1.3,0.1,0.2%
,"2002","2002","45-54 years","45-54","Male","M",330,19634591,1.7,1.5,1.9,0.1,0.3%
,"2002","2002","55-64 years","55-64","Female","F",345,13853658,2.5,2.2,2.8,0.1,0.3%
,"2002","2002","55-64 years","55-64","Male","M",625,12849674,4.9,4.5,5.2,0.2,0.5%
,"2002","2002","65-74 years","65-74","Female","F",552,10016658,5.5,5.1,6.0,0.2,0.4%
,"2002","2002","65-74 years","65-74","Male","M",904,8371877,10.8,10.1,11.5,0.4,0.7%
,"2002","2002","75-84 years","75-84","Female","F",647,7664104,8.4,7.8,9.1,0.3,0.5%
,"2002","2002","75-84 years","75-84","Male","M",775,5100760,15.2,14.1,16.3,0.5,0.6%
,"2002","2002","85+ years","85+","Female","F",254,3077446,8.3,7.2,9.3,0.5,0.2%
,"2002","2002","85+ years","85+","Male","M",184,1291362,14.2,12.2,16.3,1.1,0.1%
