"Notes","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"1999","1999",139086,279040168,49.8,49.6,50.1,0.1,3.7%
,"2000","2000",137393,281421906,48.8,48.6,49.1,0.1,3.7%
,"2001","2001",139909,284968955,49.1,48.8,49.4,0.1,3.8%
,"2002","2002",143232,287625193,49.8,49.5,50.1,0.1,3.9%
,"2003","2003",145403,290107933,50.1,49.9,50.4,0.1,3.9%
,"2004","2004",145756,292805298,49.8,49.5,50.0,0.1,3.9%
,"2005","2005",152706,295516599,51.7,51.4,51.9,0.1,4.1%
,"2006","2006",152415,298379912,51.1,50.8,51.3,0.1,4.1%
,"2007","2007",152558,301231207,50.6,50.4,50.9,0.1,4.1%
,"2008","2008",159403,304093966,52.4,52.2,52.7,0.1,4.3%
,"2009","2009",157404,306771529,51.3,51.1,51.6,0.1,4.2%
,"2010","2010",159642,308745538,51.7,51.5,52.0,0.1,4.3%
,"2011","2011",164805,311591917,52.9,52.6,53.1,0.1,4.4%
,"2012","2012",165092,313914040,52.6,52.3,52.8,0.1,4.4%
,"2013","2013",173620,316128839,54.9,54.7,55.2,0.1,4.7%
,"2014","2014",182242,318857056,57.2,56.9,57.4,0.1,4.9%
,"2015","2015",195214,321418820,60.7,60.5,61.0,0.1,5.3%
,"2016","2016",198155,323127513,61.3,61.1,61.6,0.1,5.3%
,"2017","2017",203676,325719178,62.5,62.3,62.8,0.1,5.5%
,"2018","2018",205925,327167434,62.9,62.7,63.2,0.1,5.5%
,"2019","2019",201092,328239523,61.3,61.0,61.5,0.1,5.4%
,"2020","2020",242155,329484123,73.5,73.2,73.8,0.1,6.5%
"Total",,,3716883,6746356647,55.1,55.0,55.2,0.0,100.0%
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: A40.0 (Septicaemia due to streptococcus, group A); A40.1 (Septicaemia due to streptococcus, group B); A40.2"
