"Notes","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"2009","2009","< 1 year","1","Female","F",0,1959169,Unreliable,0.0,0.0,0.0,0.0%
,"2009","2009","< 1 year","1","Male","M",Suppressed,2044418,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2009","2009","1-4 years","1-4","Female","F",Suppressed,7943260,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2009","2009","1-4 years","1-4","Male","M",Suppressed,8297671,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2009","2009","5-14 years","5-14","Female","F",10,19963476,Unreliable,0.0,0.1,0.0,0.0%
,"2009","2009","5-14 years","5-14","Male","M",Suppressed,20879587,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2009","2009","15-24 years","15-24","Female","F",15,21263984,Unreliable,0.0,0.1,0.0,0.0%
,"2009","2009","15-24 years","15-24","Male","M",20,22312948,0.1,0.1,0.1,0.0,0.0%
,"2009","2009","25-34 years","25-34","Female","F",44,20267430,0.2,0.2,0.3,0.0,0.0%
,"2009","2009","25-34 years","25-34","Male","M",47,20455912,0.2,0.2,0.3,0.0,0.0%
,"2009","2009","35-44 years","35-44","Female","F",218,20841610,1.0,0.9,1.2,0.1,0.1%
,"2009","2009","35-44 years","35-44","Male","M",153,20646201,0.7,0.6,0.9,0.1,0.0%
,"2009","2009","45-54 years","45-54","Female","F",733,22797854,3.2,3.0,3.4,0.1,0.2%
,"2009","2009","45-54 years","45-54","Male","M",664,22069234,3.0,2.8,3.2,0.1,0.2%
,"2009","2009","55-64 years","55-64","Female","F",1398,18329541,7.6,7.2,8.0,0.2,0.4%
,"2009","2009","55-64 years","55-64","Male","M",1603,17076059,9.4,8.9,9.8,0.2,0.5%
,"2009","2009","65-74 years","65-74","Female","F",1680,11375157,14.8,14.1,15.5,0.4,0.5%
,"2009","2009","65-74 years","65-74","Male","M",2110,9857942,21.4,20.5,22.3,0.5,0.6%
,"2009","2009","75-84 years","75-84","Female","F",1544,7590640,20.3,19.3,21.4,0.5,0.5%
,"2009","2009","75-84 years","75-84","Male","M",1861,5432135,34.3,32.7,35.8,0.8,0.6%
,"2009","2009","85+ years","85+","Female","F",719,3631954,19.8,18.3,21.2,0.7,0.2%
,"2009","2009","85+ years","85+","Male","M",851,1735347,49.0,45.7,52.3,1.7,0.3%
,"2009","2009","Not Stated","NS","Female","F",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2009","2009","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2010","2010","< 1 year","1","Female","F",0,1929877,Unreliable,0.0,0.0,0.0,0.0%
,"2010","2010","< 1 year","1","Male","M",Suppressed,2014276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","1-4 years","1-4","Female","F",Suppressed,7952058,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","1-4 years","1-4","Male","M",Suppressed,8305151,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","5-14 years","5-14","Female","F",Suppressed,20056351,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","5-14 years","5-14","Male","M",Suppressed,20969500,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","15-24 years","15-24","Female","F",Suppressed,21308500,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2010","2010","15-24 years","15-24","Male","M",31,22317842,0.1,0.1,0.2,0.0,0.0%
,"2010","2010","25-34 years","25-34","Female","F",51,20431857,0.2,0.2,0.3,0.0,0.0%
,"2010","2010","25-34 years","25-34","Male","M",58,20632091,0.3,0.2,0.4,0.0,0.0%
,"2010","2010","35-44 years","35-44","Female","F",201,20634607,1.0,0.8,1.1,0.1,0.1%
,"2010","2010","35-44 years","35-44","Male","M",139,20435999,0.7,0.6,0.8,0.1,0.0%
,"2010","2010","45-54 years","45-54","Female","F",783,22864357,3.4,3.2,3.7,0.1,0.2%
,"2010","2010","45-54 years","45-54","Male","M",654,22142359,3.0,2.7,3.2,0.1,0.2%
,"2010","2010","55-64 years","55-64","Female","F",1468,18881581,7.8,7.4,8.2,0.2,0.4%
,"2010","2010","55-64 years","55-64","Male","M",1689,17601148,9.6,9.1,10.1,0.2,0.5%
,"2010","2010","65-74 years","65-74","Female","F",1813,11616910,15.6,14.9,16.3,0.4,0.6%
,"2010","2010","65-74 years","65-74","Male","M",2136,10096519,21.2,20.3,22.1,0.5,0.6%
,"2010","2010","75-84 years","75-84","Female","F",1549,7584360,20.4,19.4,21.4,0.5,0.5%
,"2010","2010","75-84 years","75-84","Male","M",1963,5476762,35.8,34.3,37.4,0.8,0.6%
,"2010","2010","85+ years","85+","Female","F",732,3703754,19.8,18.3,21.2,0.7,0.2%
,"2010","2010","85+ years","85+","Male","M",921,1789679,51.5,48.1,54.8,1.7,0.3%
,"2010","2010","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2010","2010","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2011","2011","< 1 year","1","Female","F",0,1952827,Unreliable,0.0,0.0,0.0,0.0%
,"2011","2011","< 1 year","1","Male","M",0,2043710,Unreliable,0.0,0.0,0.0,0.0%
,"2011","2011","1-4 years","1-4","Female","F",Suppressed,7909731,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2011","2011","1-4 years","1-4","Male","M",Suppressed,8255790,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2011","2011","5-14 years","5-14","Female","F",Suppressed,20067831,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2011","2011","5-14 years","5-14","Male","M",Suppressed,20971217,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2011","2011","15-24 years","15-24","Female","F",16,21366229,Unreliable,0.0,0.1,0.0,0.0%
,"2011","2011","15-24 years","15-24","Male","M",26,22431646,0.1,0.1,0.2,0.0,0.0%
,"2011","2011","25-34 years","25-34","Female","F",50,20746335,0.2,0.2,0.3,0.0,0.0%
,"2011","2011","25-34 years","25-34","Male","M",43,21044163,0.2,0.1,0.3,0.0,0.0%
,"2011","2011","35-44 years","35-44","Female","F",218,20404484,1.1,0.9,1.2,0.1,0.1%
,"2011","2011","35-44 years","35-44","Male","M",153,20223470,0.8,0.6,0.9,0.1,0.0%
,"2011","2011","45-54 years","45-54","Female","F",791,22698956,3.5,3.2,3.7,0.1,0.2%
,"2011","2011","45-54 years","45-54","Male","M",667,22019247,3.0,2.8,3.3,0.1,0.2%
,"2011","2011","55-64 years","55-64","Female","F",1547,19703935,7.9,7.5,8.2,0.2,0.5%
,"2011","2011","55-64 years","55-64","Male","M",1723,18358205,9.4,8.9,9.8,0.2,0.5%
,"2011","2011","65-74 years","65-74","Female","F",1921,12005425,16.0,15.3,16.7,0.4,0.6%
,"2011","2011","65-74 years","65-74","Male","M",2155,10476313,20.6,19.7,21.4,0.4,0.7%
,"2011","2011","75-84 years","75-84","Female","F",1470,7602197,19.3,18.3,20.3,0.5,0.4%
,"2011","2011","75-84 years","75-84","Male","M",1915,5573033,34.4,32.8,35.9,0.8,0.6%
,"2011","2011","85+ years","85+","Female","F",769,3843148,20.0,18.6,21.4,0.7,0.2%
,"2011","2011","85+ years","85+","Male","M",852,1894025,45.0,42.0,48.0,1.5,0.3%
,"2011","2011","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2011","2011","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2012","2012","< 1 year","1","Female","F",0,1926339,Unreliable,0.0,0.0,0.0,0.0%
,"2012","2012","< 1 year","1","Male","M",0,2016738,Unreliable,0.0,0.0,0.0,0.0%
,"2012","2012","1-4 years","1-4","Female","F",Suppressed,7856870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2012","2012","1-4 years","1-4","Male","M",Suppressed,8199397,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2012","2012","5-14 years","5-14","Female","F",Suppressed,20118347,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2012","2012","5-14 years","5-14","Male","M",Suppressed,21026407,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2012","2012","15-24 years","15-24","Female","F",15,21431588,Unreliable,0.0,0.1,0.0,0.0%
,"2012","2012","15-24 years","15-24","Male","M",23,22512317,0.1,0.1,0.2,0.0,0.0%
,"2012","2012","25-34 years","25-34","Female","F",52,20970529,0.2,0.2,0.3,0.0,0.0%
,"2012","2012","25-34 years","25-34","Male","M",50,21338792,0.2,0.2,0.3,0.0,0.0%
,"2012","2012","35-44 years","35-44","Female","F",203,20342813,1.0,0.9,1.1,0.1,0.1%
,"2012","2012","35-44 years","35-44","Male","M",152,20173607,0.8,0.6,0.9,0.1,0.0%
,"2012","2012","45-54 years","45-54","Female","F",754,22461868,3.4,3.1,3.6,0.1,0.2%
,"2012","2012","45-54 years","45-54","Male","M",682,21806870,3.1,2.9,3.4,0.1,0.2%
,"2012","2012","55-64 years","55-64","Female","F",1613,19983308,8.1,7.7,8.5,0.2,0.5%
,"2012","2012","55-64 years","55-64","Male","M",1824,18602894,9.8,9.4,10.3,0.2,0.6%
,"2012","2012","65-74 years","65-74","Female","F",1914,12782530,15.0,14.3,15.6,0.3,0.6%
,"2012","2012","65-74 years","65-74","Male","M",2341,11202862,20.9,20.0,21.7,0.4,0.7%
,"2012","2012","75-84 years","75-84","Female","F",1485,7624484,19.5,18.5,20.5,0.5,0.5%
,"2012","2012","75-84 years","75-84","Male","M",1962,5648150,34.7,33.2,36.3,0.8,0.6%
,"2012","2012","85+ years","85+","Female","F",729,3923297,18.6,17.2,19.9,0.7,0.2%
,"2012","2012","85+ years","85+","Male","M",924,1964033,47.0,44.0,50.1,1.5,0.3%
,"2012","2012","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2012","2012","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2013","2013","< 1 year","1","Female","F",0,1925056,Unreliable,0.0,0.0,0.0,0.0%
,"2013","2013","< 1 year","1","Male","M",0,2016727,Unreliable,0.0,0.0,0.0,0.0%
,"2013","2013","1-4 years","1-4","Female","F",Suppressed,7790614,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2013","2013","1-4 years","1-4","Male","M",Suppressed,8135691,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2013","2013","5-14 years","5-14","Female","F",Suppressed,20159538,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2013","2013","5-14 years","5-14","Male","M",Suppressed,21061497,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2013","2013","15-24 years","15-24","Female","F",11,21429247,Unreliable,0.0,0.1,0.0,0.0%
,"2013","2013","15-24 years","15-24","Male","M",20,22525155,0.1,0.1,0.1,0.0,0.0%
,"2013","2013","25-34 years","25-34","Female","F",72,21203096,0.3,0.3,0.4,0.0,0.0%
,"2013","2013","25-34 years","25-34","Male","M",51,21641491,0.2,0.2,0.3,0.0,0.0%
,"2013","2013","35-44 years","35-44","Female","F",239,20307429,1.2,1.0,1.3,0.1,0.1%
,"2013","2013","35-44 years","35-44","Male","M",151,20145261,0.7,0.6,0.9,0.1,0.0%
,"2013","2013","45-54 years","45-54","Female","F",792,22198448,3.6,3.3,3.8,0.1,0.2%
,"2013","2013","45-54 years","45-54","Male","M",610,21569084,2.8,2.6,3.1,0.1,0.2%
,"2013","2013","55-64 years","55-64","Female","F",1633,20359676,8.0,7.6,8.4,0.2,0.5%
,"2013","2013","55-64 years","55-64","Male","M",1905,18956755,10.0,9.6,10.5,0.2,0.6%
,"2013","2013","65-74 years","65-74","Female","F",2023,13419124,15.1,14.4,15.7,0.3,0.6%
,"2013","2013","65-74 years","65-74","Male","M",2521,11797642,21.4,20.5,22.2,0.4,0.8%
,"2013","2013","75-84 years","75-84","Female","F",1568,7686002,20.4,19.4,21.4,0.5,0.5%
,"2013","2013","75-84 years","75-84","Male","M",2000,5760517,34.7,33.2,36.2,0.8,0.6%
,"2013","2013","85+ years","85+","Female","F",711,3999007,17.8,16.5,19.1,0.7,0.2%
,"2013","2013","85+ years","85+","Male","M",893,2041782,43.7,40.9,46.6,1.5,0.3%
,"2013","2013","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2013","2013","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2014","2014","< 1 year","1","Female","F",0,1930493,Unreliable,0.0,0.0,0.0,0.0%
,"2014","2014","< 1 year","1","Male","M",Suppressed,2017857,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2014","2014","1-4 years","1-4","Female","F",Suppressed,7790662,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2014","2014","1-4 years","1-4","Male","M",Suppressed,8137871,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2014","2014","5-14 years","5-14","Female","F",Suppressed,20161424,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2014","2014","5-14 years","5-14","Male","M",Suppressed,21029648,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2014","2014","15-24 years","15-24","Female","F",19,21456371,Unreliable,0.1,0.1,0.0,0.0%
,"2014","2014","15-24 years","15-24","Male","M",26,22523450,0.1,0.1,0.2,0.0,0.0%
,"2014","2014","25-34 years","25-34","Female","F",67,21546290,0.3,0.2,0.4,0.0,0.0%
,"2014","2014","25-34 years","25-34","Male","M",58,21970214,0.3,0.2,0.3,0.0,0.0%
,"2014","2014","35-44 years","35-44","Female","F",232,20353904,1.1,1.0,1.3,0.1,0.1%
,"2014","2014","35-44 years","35-44","Male","M",156,20159229,0.8,0.7,0.9,0.1,0.0%
,"2014","2014","45-54 years","45-54","Female","F",804,22033807,3.6,3.4,3.9,0.1,0.2%
,"2014","2014","45-54 years","45-54","Male","M",678,21425044,3.2,2.9,3.4,0.1,0.2%
,"2014","2014","55-64 years","55-64","Female","F",1825,20755699,8.8,8.4,9.2,0.2,0.6%
,"2014","2014","55-64 years","55-64","Male","M",2085,19321882,10.8,10.3,11.3,0.2,0.6%
,"2014","2014","65-74 years","65-74","Female","F",2204,14049245,15.7,15.0,16.3,0.3,0.7%
,"2014","2014","65-74 years","65-74","Male","M",2765,12349045,22.4,21.6,23.2,0.4,0.8%
,"2014","2014","75-84 years","75-84","Female","F",1685,7789312,21.6,20.6,22.7,0.5,0.5%
,"2014","2014","75-84 years","75-84","Male","M",2145,5893378,36.4,34.9,37.9,0.8,0.7%
,"2014","2014","85+ years","85+","Female","F",786,4053362,19.4,18.0,20.7,0.7,0.2%
,"2014","2014","85+ years","85+","Male","M",1001,2108869,47.5,44.5,50.4,1.5,0.3%
,"2014","2014","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2014","2014","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2015","2015","< 1 year","1","Female","F",0,1942904,Unreliable,0.0,0.0,0.0,0.0%
,"2015","2015","< 1 year","1","Male","M",Suppressed,2035134,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2015","2015","1-4 years","1-4","Female","F",Suppressed,7786776,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2015","2015","1-4 years","1-4","Male","M",Suppressed,8142467,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2015","2015","5-14 years","5-14","Female","F",Suppressed,20129986,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2015","2015","5-14 years","5-14","Male","M",Suppressed,20979520,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2015","2015","15-24 years","15-24","Female","F",14,21382495,Unreliable,0.0,0.1,0.0,0.0%
,"2015","2015","15-24 years","15-24","Male","M",27,22465721,0.1,0.1,0.2,0.0,0.0%
,"2015","2015","25-34 years","25-34","Female","F",87,21838064,0.4,0.3,0.5,0.0,0.0%
,"2015","2015","25-34 years","25-34","Male","M",56,22299138,0.3,0.2,0.3,0.0,0.0%
,"2015","2015","35-44 years","35-44","Female","F",265,20386206,1.3,1.1,1.5,0.1,0.1%
,"2015","2015","35-44 years","35-44","Male","M",147,20203577,0.7,0.6,0.8,0.1,0.0%
,"2015","2015","45-54 years","45-54","Female","F",860,21889385,3.9,3.7,4.2,0.1,0.3%
,"2015","2015","45-54 years","45-54","Male","M",746,21298776,3.5,3.3,3.8,0.1,0.2%
,"2015","2015","55-64 years","55-64","Female","F",2012,21163072,9.5,9.1,9.9,0.2,0.6%
,"2015","2015","55-64 years","55-64","Male","M",2318,19714747,11.8,11.3,12.2,0.2,0.7%
,"2015","2015","65-74 years","65-74","Female","F",2419,14658169,16.5,15.8,17.2,0.3,0.7%
,"2015","2015","65-74 years","65-74","Male","M",2943,12892348,22.8,22.0,23.7,0.4,0.9%
,"2015","2015","75-84 years","75-84","Female","F",1724,7899603,21.8,20.8,22.9,0.5,0.5%
,"2015","2015","75-84 years","75-84","Male","M",2380,6023571,39.5,37.9,41.1,0.8,0.7%
,"2015","2015","85+ years","85+","Female","F",851,4112863,20.7,19.3,22.1,0.7,0.3%
,"2015","2015","85+ years","85+","Male","M",1077,2174298,49.5,46.6,52.5,1.5,0.3%
,"2015","2015","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2015","2015","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2016","2016","< 1 year","1","Female","F",Suppressed,1939667,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","< 1 year","1","Male","M",Suppressed,2030478,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","1-4 years","1-4","Female","F",Suppressed,7800517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","1-4 years","1-4","Male","M",Suppressed,8156375,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","5-14 years","5-14","Female","F",Suppressed,20099377,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","5-14 years","5-14","Male","M",Suppressed,20948655,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2016","2016","15-24 years","15-24","Female","F",14,21218116,Unreliable,0.0,0.1,0.0,0.0%
,"2016","2016","15-24 years","15-24","Male","M",30,22292911,0.1,0.1,0.2,0.0,0.0%
,"2016","2016","25-34 years","25-34","Female","F",86,22077505,0.4,0.3,0.5,0.0,0.0%
,"2016","2016","25-34 years","25-34","Male","M",61,22599738,0.3,0.2,0.3,0.0,0.0%
,"2016","2016","35-44 years","35-44","Female","F",266,20317393,1.3,1.2,1.5,0.1,0.1%
,"2016","2016","35-44 years","35-44","Male","M",168,20152763,0.8,0.7,1.0,0.1,0.1%
,"2016","2016","45-54 years","45-54","Female","F",887,21680540,4.1,3.8,4.4,0.1,0.3%
,"2016","2016","45-54 years","45-54","Male","M",719,21106139,3.4,3.2,3.7,0.1,0.2%
,"2016","2016","55-64 years","55-64","Female","F",2072,21464106,9.7,9.2,10.1,0.2,0.6%
,"2016","2016","55-64 years","55-64","Male","M",2373,19999038,11.9,11.4,12.3,0.2,0.7%
,"2016","2016","65-74 years","65-74","Female","F",2608,15239221,17.1,16.5,17.8,0.3,0.8%
,"2016","2016","65-74 years","65-74","Male","M",3284,13391109,24.5,23.7,25.4,0.4,1.0%
,"2016","2016","75-84 years","75-84","Female","F",1782,8056660,22.1,21.1,23.1,0.5,0.5%
,"2016","2016","75-84 years","75-84","Male","M",2493,6176874,40.4,38.8,41.9,0.8,0.8%
,"2016","2016","85+ years","85+","Female","F",886,4155488,21.3,19.9,22.7,0.7,0.3%
,"2016","2016","85+ years","85+","Male","M",1101,2224843,49.5,46.6,52.4,1.5,0.3%
,"2016","2016","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2016","2016","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2017","2017","< 1 year","1","Female","F",0,1924145,Unreliable,0.0,0.0,0.0,0.0%
,"2017","2017","< 1 year","1","Male","M",Suppressed,2015150,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2017","2017","1-4 years","1-4","Female","F",0,7818747,Unreliable,0.0,0.0,0.0,0.0%
,"2017","2017","1-4 years","1-4","Male","M",Suppressed,8180818,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2017","2017","5-14 years","5-14","Female","F",Suppressed,20109479,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2017","2017","5-14 years","5-14","Male","M",Suppressed,20973213,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2017","2017","15-24 years","15-24","Female","F",13,21100662,Unreliable,0.0,0.1,0.0,0.0%
,"2017","2017","15-24 years","15-24","Male","M",19,22149633,Unreliable,0.1,0.1,0.0,0.0%
,"2017","2017","25-34 years","25-34","Female","F",79,22351311,0.4,0.3,0.4,0.0,0.0%
,"2017","2017","25-34 years","25-34","Male","M",63,22991361,0.3,0.2,0.4,0.0,0.0%
,"2017","2017","35-44 years","35-44","Female","F",303,20506270,1.5,1.3,1.6,0.1,0.1%
,"2017","2017","35-44 years","35-44","Male","M",207,20369100,1.0,0.9,1.2,0.1,0.1%
,"2017","2017","45-54 years","45-54","Female","F",915,21468595,4.3,4.0,4.5,0.1,0.3%
,"2017","2017","45-54 years","45-54","Male","M",740,20906357,3.5,3.3,3.8,0.1,0.2%
,"2017","2017","55-64 years","55-64","Female","F",2262,21737855,10.4,10.0,10.8,0.2,0.7%
,"2017","2017","55-64 years","55-64","Male","M",2473,20257803,12.2,11.7,12.7,0.2,0.8%
,"2017","2017","65-74 years","65-74","Female","F",2833,15806306,17.9,17.3,18.6,0.3,0.9%
,"2017","2017","65-74 years","65-74","Male","M",3487,13877140,25.1,24.3,26.0,0.4,1.1%
,"2017","2017","75-84 years","75-84","Female","F",1911,8298676,23.0,22.0,24.1,0.5,0.6%
,"2017","2017","75-84 years","75-84","Male","M",2569,6407875,40.1,38.5,41.6,0.8,0.8%
,"2017","2017","85+ years","85+","Female","F",910,4189013,21.7,20.3,23.1,0.7,0.3%
,"2017","2017","85+ years","85+","Male","M",1139,2279669,50.0,47.1,52.9,1.5,0.3%
,"2017","2017","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2017","2017","Not Stated","NS","Male","M",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2018","2018","< 1 year","1","Female","F",Suppressed,1879703,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","< 1 year","1","Male","M",Suppressed,1968505,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","1-4 years","1-4","Female","F",Suppressed,7798370,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","1-4 years","1-4","Male","M",Suppressed,8163697,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","5-14 years","5-14","Female","F",Suppressed,20100339,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","5-14 years","5-14","Male","M",Suppressed,20974830,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2018","2018","15-24 years","15-24","Female","F",14,20994345,Unreliable,0.0,0.1,0.0,0.0%
,"2018","2018","15-24 years","15-24","Male","M",18,21976455,Unreliable,0.0,0.1,0.0,0.0%
,"2018","2018","25-34 years","25-34","Female","F",82,22487065,0.4,0.3,0.5,0.0,0.0%
,"2018","2018","25-34 years","25-34","Male","M",69,23210709,0.3,0.2,0.4,0.0,0.0%
,"2018","2018","35-44 years","35-44","Female","F",300,20690288,1.4,1.3,1.6,0.1,0.1%
,"2018","2018","35-44 years","35-44","Male","M",179,20587600,0.9,0.7,1.0,0.1,0.1%
,"2018","2018","45-54 years","45-54","Female","F",929,21090497,4.4,4.1,4.7,0.1,0.3%
,"2018","2018","45-54 years","45-54","Male","M",802,20541202,3.9,3.6,4.2,0.1,0.2%
,"2018","2018","55-64 years","55-64","Female","F",2327,21873773,10.6,10.2,11.1,0.2,0.7%
,"2018","2018","55-64 years","55-64","Male","M",2487,20398863,12.2,11.7,12.7,0.2,0.8%
,"2018","2018","65-74 years","65-74","Female","F",2924,16246231,18.0,17.3,18.7,0.3,0.9%
,"2018","2018","65-74 years","65-74","Male","M",3426,14246085,24.0,23.2,24.9,0.4,1.0%
,"2018","2018","75-84 years","75-84","Female","F",2021,8659334,23.3,22.3,24.4,0.5,0.6%
,"2018","2018","75-84 years","75-84","Male","M",2663,6735040,39.5,38.0,41.0,0.8,0.8%
,"2018","2018","85+ years","85+","Female","F",890,4218810,21.1,19.7,22.5,0.7,0.3%
,"2018","2018","85+ years","85+","Male","M",1207,2325693,51.9,49.0,54.8,1.5,0.4%
,"2018","2018","Not Stated","NS","Female","F",0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0%
,"2018","2018","Not Stated","NS","Male","M",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,"2019","2019","< 1 year","1","Female","F",Suppressed,1847935,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","< 1 year","1","Male","M",Suppressed,1935117,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","1-4 years","1-4","Female","F",Suppressed,7719541,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","1-4 years","1-4","Male","M",Suppressed,8074090,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","5-14 years","5-14","Female","F",Suppressed,20053140,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","5-14 years","5-14","Male","M",Suppressed,20941023,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"2019","2019","15-24 years","15-24","Female","F",16,20877151,Unreliable,0.0,0.1,0.0,0.0%
,"2019","2019","15-24 years","15-24","Male","M",23,21810359,0.1,0.1,0.2,0.0,0.0%
,"2019","2019","25-34 years","25-34","Female","F",96,22581141,0.4,0.3,0.5,0.0,0.0%
,"2019","2019","25-34 years","25-34","Male","M",67,23359180,0.3,0.2,0.4,0.0,0.0%
,"2019","2019","35-44 years","35-44","Female","F",300,20867064,1.4,1.3,1.6,0.1,0.1%
,"2019","2019","35-44 years","35-44","Male","M",203,20792080,1.0,0.8,1.1,0.1,0.1%
,"2019","2019","45-54 years","45-54","Female","F",920,20702936,4.4,4.2,4.7,0.1,0.3%
,"2019","2019","45-54 years","45-54","Male","M",709,20171966,3.5,3.3,3.8,0.1,0.2%
,"2019","2019","55-64 years","55-64","Female","F",2242,21949318,10.2,9.8,10.6,0.2,0.7%
,"2019","2019","55-64 years","55-64","Male","M",2427,20499219,11.8,11.4,12.3,0.2,0.7%
